ad_id,image_path,ctr_score,halflife_days,censored,vertical,source,scraped_at,discontinuation_type
apify_c10fbf95def5,data\raw\gaming\apify_c10fbf95def5.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T00:31:26.474675,wear-out
apify_24ca8cdfaeba,data\raw\gaming\apify_24ca8cdfaeba.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T00:31:28.393593,wear-out
apify_38aae0ed64a4,data\raw\gaming\apify_38aae0ed64a4.jpg,0.2444,22.0,False,gaming,apify,2026-05-14T00:31:29.806155,wear-out
apify_9adda06efe65,data\raw\gaming\apify_9adda06efe65.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T00:31:31.998992,cut-out
apify_6dabe861e3f7,data\raw\gaming\apify_6dabe861e3f7.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:31:33.847588,wear-out
apify_5af00f597968,data\raw\gaming\apify_5af00f597968.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:31:36.003764,cut-out
apify_3e3b2266239b,data\raw\gaming\apify_3e3b2266239b.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:31:38.384273,cut-out
apify_403e1620411f,data\raw\gaming\apify_403e1620411f.jpg,0.1444,13.0,False,gaming,apify,2026-05-14T00:31:39.812117,wear-out
apify_a5a00f52bb5d,data\raw\gaming\apify_a5a00f52bb5d.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T00:31:41.692899,wear-out
apify_16a5ec923140,data\raw\gaming\apify_16a5ec923140.jpg,0.2778,25.0,False,gaming,apify,2026-05-14T00:31:44.263361,wear-out
apify_d045a42995f6,data\raw\gaming\apify_d045a42995f6.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:31:45.782883,cut-out
apify_47660da3d3f3,data\raw\gaming\apify_47660da3d3f3.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T00:31:47.641435,wear-out
apify_f5e1ce9c70fa,data\raw\gaming\apify_f5e1ce9c70fa.jpg,0.1444,13.0,False,gaming,apify,2026-05-14T00:31:49.701597,wear-out
apify_678a6112bd5c,data\raw\gaming\apify_678a6112bd5c.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:31:51.960499,cut-out
apify_fd3422f646c3,data\raw\gaming\apify_fd3422f646c3.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:31:53.987197,wear-out
apify_6663887c65a3,data\raw\gaming\apify_6663887c65a3.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:31:55.754661,cut-out
apify_382c2c691159,data\raw\gaming\apify_382c2c691159.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:31:57.381813,cut-out
apify_d95cf971eb74,data\raw\gaming\apify_d95cf971eb74.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:31:58.593968,cut-out
apify_23562fcc624f,data\raw\gaming\apify_23562fcc624f.jpg,0.2333,21.0,False,gaming,apify,2026-05-14T00:31:59.853410,wear-out
apify_83579de30d48,data\raw\gaming\apify_83579de30d48.jpg,0.1667,15.0,False,gaming,apify,2026-05-14T00:32:01.907549,wear-out
apify_00db82a77496,data\raw\gaming\apify_00db82a77496.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:32:04.130459,cut-out
apify_7d7f8cbaebfa,data\raw\gaming\apify_7d7f8cbaebfa.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:32:06.256842,cut-out
apify_22e721dd276a,data\raw\gaming\apify_22e721dd276a.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T00:32:07.975841,wear-out
apify_dc7ac2939114,data\raw\gaming\apify_dc7ac2939114.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:32:10.045092,cut-out
apify_3808f1bd7c1b,data\raw\gaming\apify_3808f1bd7c1b.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:32:12.479852,cut-out
apify_5743f5b9fb85,data\raw\gaming\apify_5743f5b9fb85.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:32:14.329602,cut-out
apify_9b3d1e535b47,data\raw\gaming\apify_9b3d1e535b47.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:32:16.106189,cut-out
apify_e77043abf02a,data\raw\gaming\apify_e77043abf02a.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:32:18.005049,cut-out
apify_5b1034bee755,data\raw\gaming\apify_5b1034bee755.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:32:20.386627,cut-out
apify_aa854103ac01,data\raw\gaming\apify_aa854103ac01.jpg,0.2444,22.0,False,gaming,apify,2026-05-14T00:32:21.747583,wear-out
apify_65a5ec7dad34,data\raw\gaming\apify_65a5ec7dad34.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:32:23.914508,cut-out
apify_c026cbc83f42,data\raw\gaming\apify_c026cbc83f42.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:32:26.327958,cut-out
apify_d59c8b74f11a,data\raw\gaming\apify_d59c8b74f11a.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:32:28.343583,cut-out
apify_a52c244497d6,data\raw\gaming\apify_a52c244497d6.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T00:32:29.953290,wear-out
apify_85af6d005974,data\raw\gaming\apify_85af6d005974.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:32:32.328651,cut-out
apify_9d939e9ebccb,data\raw\gaming\apify_9d939e9ebccb.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T00:32:34.392897,wear-out
apify_36281f67c0ab,data\raw\gaming\apify_36281f67c0ab.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:32:36.103566,cut-out
apify_e400f5850e7d,data\raw\gaming\apify_e400f5850e7d.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:32:38.233894,cut-out
apify_1707b2b6f985,data\raw\gaming\apify_1707b2b6f985.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:32:39.863858,cut-out
apify_12a93089f6da,data\raw\gaming\apify_12a93089f6da.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:32:41.561334,cut-out
apify_06d845cf6a58,data\raw\gaming\apify_06d845cf6a58.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:32:42.970583,wear-out
apify_d1be9aa61ae5,data\raw\gaming\apify_d1be9aa61ae5.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:32:44.527707,cut-out
apify_e06ffa43bc50,data\raw\gaming\apify_e06ffa43bc50.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:32:46.389182,cut-out
apify_45101d5b7c76,data\raw\gaming\apify_45101d5b7c76.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:32:48.701995,cut-out
apify_b7d47657747f,data\raw\gaming\apify_b7d47657747f.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:32:50.304923,cut-out
apify_a77c86ac015e,data\raw\gaming\apify_a77c86ac015e.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:32:51.780200,cut-out
apify_220a3ded7dac,data\raw\gaming\apify_220a3ded7dac.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:32:53.580966,cut-out
apify_40dea2b53bdc,data\raw\gaming\apify_40dea2b53bdc.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:32:55.940955,cut-out
apify_ea54e413c42d,data\raw\gaming\apify_ea54e413c42d.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:32:57.489783,cut-out
apify_b5949c5105f0,data\raw\gaming\apify_b5949c5105f0.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T00:32:58.752281,wear-out
apify_d9529b030c00,data\raw\gaming\apify_d9529b030c00.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:33:01.370380,cut-out
apify_eb508c738e13,data\raw\gaming\apify_eb508c738e13.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:33:02.626947,wear-out
apify_70dd711abb78,data\raw\gaming\apify_70dd711abb78.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T00:33:04.271613,wear-out
apify_69830f6bbecf,data\raw\gaming\apify_69830f6bbecf.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:33:06.343495,cut-out
apify_4cfbbe7ece2e,data\raw\gaming\apify_4cfbbe7ece2e.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T00:33:08.667048,wear-out
apify_cc0160d4e605,data\raw\gaming\apify_cc0160d4e605.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:33:10.567152,cut-out
apify_200c0084acff,data\raw\gaming\apify_200c0084acff.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T00:33:12.359220,cut-out
apify_0a0e2ed635cb,data\raw\gaming\apify_0a0e2ed635cb.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T00:33:13.698569,wear-out
apify_e7d4fc536484,data\raw\gaming\apify_e7d4fc536484.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T00:33:15.964184,wear-out
apify_2b4f337665aa,data\raw\gaming\apify_2b4f337665aa.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:33:17.984853,cut-out
apify_0f3eebf417d8,data\raw\gaming\apify_0f3eebf417d8.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:33:20.209335,cut-out
apify_52f2cd3dbc18,data\raw\gaming\apify_52f2cd3dbc18.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:33:21.684297,wear-out
apify_423f4904d557,data\raw\gaming\apify_423f4904d557.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:33:23.726995,cut-out
apify_ee65a13dd079,data\raw\gaming\apify_ee65a13dd079.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T00:33:26.072071,wear-out
apify_891570c6061f,data\raw\gaming\apify_891570c6061f.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T00:33:27.912269,wear-out
apify_c11384514af2,data\raw\gaming\apify_c11384514af2.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:33:30.140290,cut-out
apify_85e7bc12f674,data\raw\gaming\apify_85e7bc12f674.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:33:32.068088,cut-out
apify_0ddd69ea0e37,data\raw\gaming\apify_0ddd69ea0e37.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T00:33:34.062241,wear-out
apify_6860528044f7,data\raw\gaming\apify_6860528044f7.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:33:36.215527,cut-out
apify_5e38542b635c,data\raw\gaming\apify_5e38542b635c.jpg,0.2333,21.0,False,gaming,apify,2026-05-14T00:33:38.818416,wear-out
apify_258887b305a2,data\raw\gaming\apify_258887b305a2.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:33:40.748884,cut-out
apify_352e6596d396,data\raw\gaming\apify_352e6596d396.jpg,0.1,9.0,False,gaming,apify,2026-05-14T00:33:42.296352,wear-out
apify_31153a6fbf62,data\raw\gaming\apify_31153a6fbf62.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:33:44.142163,cut-out
apify_d1eb90408df4,data\raw\gaming\apify_d1eb90408df4.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:33:45.980638,cut-out
apify_cdc98332a2ff,data\raw\gaming\apify_cdc98332a2ff.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:33:48.154183,cut-out
apify_1ce4aace51fe,data\raw\gaming\apify_1ce4aace51fe.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:33:50.050704,cut-out
apify_409e0987a32a,data\raw\gaming\apify_409e0987a32a.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T00:33:52.234725,wear-out
apify_4eca325fed86,data\raw\gaming\apify_4eca325fed86.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T00:33:53.770517,wear-out
apify_46157788f43f,data\raw\gaming\apify_46157788f43f.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:33:55.060848,cut-out
apify_a4979b521b19,data\raw\gaming\apify_a4979b521b19.jpg,0.2222,20.0,False,gaming,apify,2026-05-14T00:33:57.451313,wear-out
apify_dc1b5ff8275f,data\raw\gaming\apify_dc1b5ff8275f.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:33:59.533571,cut-out
apify_d9198f866878,data\raw\gaming\apify_d9198f866878.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T00:34:01.795837,wear-out
apify_5c518e59e0dd,data\raw\gaming\apify_5c518e59e0dd.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:34:03.635129,cut-out
apify_2c17a32c53bf,data\raw\gaming\apify_2c17a32c53bf.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T00:34:05.247533,wear-out
apify_f85539ba15c9,data\raw\gaming\apify_f85539ba15c9.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:34:07.148296,cut-out
apify_f646f26a22a7,data\raw\gaming\apify_f646f26a22a7.jpg,0.1,9.0,False,gaming,apify,2026-05-14T00:34:09.162521,wear-out
apify_76e08572e05f,data\raw\gaming\apify_76e08572e05f.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:34:11.090897,cut-out
apify_15fc465fdc4d,data\raw\gaming\apify_15fc465fdc4d.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:34:12.294976,cut-out
apify_c73cdb5d7c81,data\raw\gaming\apify_c73cdb5d7c81.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:34:14.487902,cut-out
apify_6321cfe54c05,data\raw\gaming\apify_6321cfe54c05.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T00:34:16.390114,cut-out
apify_3bbaac0b967a,data\raw\gaming\apify_3bbaac0b967a.jpg,0.1444,13.0,False,gaming,apify,2026-05-14T00:34:18.614168,wear-out
apify_3f9cf1adadec,data\raw\gaming\apify_3f9cf1adadec.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T00:34:21.001120,wear-out
apify_10b310936aeb,data\raw\gaming\apify_10b310936aeb.jpg,0.2333,21.0,False,gaming,apify,2026-05-14T00:34:23.120570,wear-out
apify_13c8d647e849,data\raw\gaming\apify_13c8d647e849.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:34:25.093501,cut-out
apify_c6f8ec497ebd,data\raw\gaming\apify_c6f8ec497ebd.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T00:34:26.587663,cut-out
apify_e16e1083b933,data\raw\gaming\apify_e16e1083b933.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:34:27.978096,wear-out
apify_c0fe675bcc6d,data\raw\gaming\apify_c0fe675bcc6d.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T00:34:30.187606,wear-out
apify_b45edbe20ebf,data\raw\gaming\apify_b45edbe20ebf.jpg,0.1778,16.0,False,gaming,apify,2026-05-14T00:34:31.892193,wear-out
apify_edacb1e563c1,data\raw\gaming\apify_edacb1e563c1.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:34:34.255985,cut-out
apify_142750e58bff,data\raw\gaming\apify_142750e58bff.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:34:36.325088,cut-out
apify_d31ff426d56d,data\raw\gaming\apify_d31ff426d56d.jpg,0.1,9.0,False,gaming,apify,2026-05-14T00:34:38.000205,wear-out
apify_87d8fe601f03,data\raw\gaming\apify_87d8fe601f03.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:34:40.194168,cut-out
apify_38f2c15999c4,data\raw\gaming\apify_38f2c15999c4.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:34:41.498717,wear-out
apify_9975b63fe65d,data\raw\gaming\apify_9975b63fe65d.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:34:43.707090,cut-out
apify_a680de9c4c4f,data\raw\gaming\apify_a680de9c4c4f.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T00:34:45.831534,cut-out
apify_c4a0f98de696,data\raw\gaming\apify_c4a0f98de696.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:34:47.845665,cut-out
apify_34b84b90f31d,data\raw\gaming\apify_34b84b90f31d.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:34:50.095632,cut-out
apify_8febed3546d9,data\raw\gaming\apify_8febed3546d9.jpg,0.1444,13.0,False,gaming,apify,2026-05-14T00:34:51.789313,wear-out
apify_db9e298fb0ac,data\raw\gaming\apify_db9e298fb0ac.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T00:34:54.087034,wear-out
apify_b81896c7b159,data\raw\gaming\apify_b81896c7b159.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T00:34:56.102870,cut-out
apify_8c2a68a4c42a,data\raw\gaming\apify_8c2a68a4c42a.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:34:58.069008,cut-out
apify_1e7d62ee3999,data\raw\gaming\apify_1e7d62ee3999.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:35:00.007801,cut-out
apify_f4294c0f72e5,data\raw\gaming\apify_f4294c0f72e5.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:35:01.718789,cut-out
apify_e3ef8e1c56ee,data\raw\gaming\apify_e3ef8e1c56ee.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:35:03.885725,cut-out
apify_9bbb23861d92,data\raw\gaming\apify_9bbb23861d92.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:35:05.756783,cut-out
apify_ba3d00ef267f,data\raw\gaming\apify_ba3d00ef267f.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:35:08.098125,cut-out
apify_3847cada6c8c,data\raw\gaming\apify_3847cada6c8c.jpg,0.1667,15.0,False,gaming,apify,2026-05-14T00:35:09.340136,wear-out
apify_b0f189423ce8,data\raw\gaming\apify_b0f189423ce8.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:35:11.019576,cut-out
apify_92c9354c1e5b,data\raw\gaming\apify_92c9354c1e5b.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:35:12.560722,cut-out
apify_9bfc3cbea303,data\raw\gaming\apify_9bfc3cbea303.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:35:14.199331,wear-out
apify_0add16e00dd8,data\raw\gaming\apify_0add16e00dd8.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:35:15.807393,cut-out
apify_38454969adec,data\raw\gaming\apify_38454969adec.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T00:35:17.466472,cut-out
apify_d19476948eff,data\raw\gaming\apify_d19476948eff.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T00:35:19.567995,wear-out
apify_96868837f0b6,data\raw\gaming\apify_96868837f0b6.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:35:21.384997,cut-out
apify_5160dc369fa2,data\raw\gaming\apify_5160dc369fa2.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:35:23.735084,cut-out
apify_517b534f8b88,data\raw\gaming\apify_517b534f8b88.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T00:35:25.565641,wear-out
apify_ffe86dbb527e,data\raw\gaming\apify_ffe86dbb527e.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T00:35:27.247000,wear-out
apify_4a4315abb74b,data\raw\gaming\apify_4a4315abb74b.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:35:28.553026,cut-out
apify_9df38132a821,data\raw\gaming\apify_9df38132a821.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:35:29.962751,wear-out
apify_a60606f9f9cf,data\raw\gaming\apify_a60606f9f9cf.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:35:31.760596,cut-out
apify_060ada196120,data\raw\gaming\apify_060ada196120.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:35:33.757424,cut-out
apify_64ffbc75e8b7,data\raw\gaming\apify_64ffbc75e8b7.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:35:35.664088,cut-out
apify_f6c01982365b,data\raw\gaming\apify_f6c01982365b.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:35:37.358991,cut-out
apify_27af9884290c,data\raw\gaming\apify_27af9884290c.jpg,0.2556,23.0,False,gaming,apify,2026-05-14T00:35:39.883290,wear-out
apify_97408c514d85,data\raw\gaming\apify_97408c514d85.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T00:35:41.692590,wear-out
apify_e89f8713b1da,data\raw\gaming\apify_e89f8713b1da.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:35:43.398983,wear-out
apify_629ec9e40c90,data\raw\gaming\apify_629ec9e40c90.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:35:45.032160,cut-out
apify_6a6dcb501752,data\raw\gaming\apify_6a6dcb501752.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:35:46.631890,wear-out
apify_f35b22ab9671,data\raw\gaming\apify_f35b22ab9671.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:35:49.275304,cut-out
apify_a7410b97c580,data\raw\gaming\apify_a7410b97c580.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:35:51.257168,cut-out
apify_80b0a3b4bcae,data\raw\gaming\apify_80b0a3b4bcae.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:35:53.261944,cut-out
apify_119baab1f602,data\raw\gaming\apify_119baab1f602.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:35:54.767955,cut-out
apify_c52f658b3fb9,data\raw\gaming\apify_c52f658b3fb9.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T00:35:56.780491,wear-out
apify_dbf671f421a0,data\raw\gaming\apify_dbf671f421a0.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:35:58.195837,cut-out
apify_75a131afac76,data\raw\gaming\apify_75a131afac76.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T00:35:59.961135,wear-out
apify_9a24ca4ace6f,data\raw\gaming\apify_9a24ca4ace6f.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T00:36:02.305798,cut-out
apify_de45a6ab5a51,data\raw\gaming\apify_de45a6ab5a51.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T00:36:04.557795,wear-out
apify_528c65716dc1,data\raw\gaming\apify_528c65716dc1.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:36:06.606198,cut-out
apify_a7224e880cf0,data\raw\gaming\apify_a7224e880cf0.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:36:08.775144,cut-out
apify_e3e3a58cb97b,data\raw\gaming\apify_e3e3a58cb97b.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T00:36:09.978911,wear-out
apify_17bde221901b,data\raw\gaming\apify_17bde221901b.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:36:11.460248,cut-out
apify_86572967d728,data\raw\gaming\apify_86572967d728.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:36:13.653277,cut-out
apify_d5347e6f5e3a,data\raw\gaming\apify_d5347e6f5e3a.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T00:36:16.176093,wear-out
apify_5fe69b8cc48c,data\raw\gaming\apify_5fe69b8cc48c.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:17.692683,cut-out
apify_52b2420404d4,data\raw\gaming\apify_52b2420404d4.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:19.527709,cut-out
apify_35daa9d9a30a,data\raw\gaming\apify_35daa9d9a30a.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T00:36:20.931542,wear-out
apify_f8b8cf550733,data\raw\gaming\apify_f8b8cf550733.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T00:36:22.558163,cut-out
apify_a1c3d5d9f415,data\raw\gaming\apify_a1c3d5d9f415.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:24.552023,cut-out
apify_2aeac2792ea0,data\raw\gaming\apify_2aeac2792ea0.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:26.695508,cut-out
apify_0e514cf7a987,data\raw\gaming\apify_0e514cf7a987.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:28.678546,cut-out
apify_4575ccd733f9,data\raw\gaming\apify_4575ccd733f9.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T00:36:31.334235,wear-out
apify_e4852c415e8a,data\raw\gaming\apify_e4852c415e8a.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:36:32.967111,cut-out
apify_afdf9c895fa4,data\raw\gaming\apify_afdf9c895fa4.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T00:36:35.223635,wear-out
apify_267ef5b78d3e,data\raw\gaming\apify_267ef5b78d3e.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:36:36.726609,cut-out
apify_1bdb37cee9c9,data\raw\gaming\apify_1bdb37cee9c9.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T00:36:38.092865,cut-out
apify_bfc41039e74b,data\raw\gaming\apify_bfc41039e74b.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:40.448598,cut-out
apify_27e43ebed8de,data\raw\gaming\apify_27e43ebed8de.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:42.168705,cut-out
apify_cfe0b3326b03,data\raw\gaming\apify_cfe0b3326b03.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:44.004263,cut-out
apify_c69c7cff3db2,data\raw\gaming\apify_c69c7cff3db2.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:45.533261,cut-out
apify_895a8e2cd171,data\raw\gaming\apify_895a8e2cd171.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T00:36:47.543518,wear-out
apify_e64b300a0798,data\raw\gaming\apify_e64b300a0798.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:49.605441,cut-out
apify_00a35adea460,data\raw\gaming\apify_00a35adea460.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:50.999303,cut-out
apify_51858c6192ea,data\raw\gaming\apify_51858c6192ea.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T00:36:52.678915,cut-out
apify_8ddf5d541e4d,data\raw\gaming\apify_8ddf5d541e4d.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:54.547031,cut-out
apify_8ae610c27243,data\raw\gaming\apify_8ae610c27243.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:56.569203,cut-out
apify_42154fda5312,data\raw\gaming\apify_42154fda5312.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:36:58.370209,cut-out
apify_0bf3f1248f6a,data\raw\gaming\apify_0bf3f1248f6a.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T00:36:59.820439,cut-out
apify_d57f716e34ac,data\raw\gaming\apify_d57f716e34ac.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T00:37:01.996649,wear-out
apify_77096b09b410,data\raw\gaming\apify_77096b09b410.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T00:37:04.555107,cut-out
apify_0ae4c8b70c5d,data\raw\gaming\apify_0ae4c8b70c5d.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T00:37:06.697683,cut-out
